Label,Brand,Name,Price,Rank,Combination,Dry,Normal,Oily,Sensitive,ingredient,paula_description,good_for,bad_for,effect_stem,effect_type,Combination_effect,Dry_effect,Normal_effect,Oily_effect,Sensitive_effect
Moisturizer,KATE SOMERVILLE,Oil Free Moisturizer,65,4.2,1,0,1,1,0,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,barrier,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,KATE SOMERVILLE,Oil Free Moisturizer,65,4.2,1,0,1,1,0,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,KATE SOMERVILLE,Oil Free Moisturizer,65,4.2,1,0,1,1,0,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,soft,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,KATE SOMERVILLE,Oil Free Moisturizer,65,4.2,1,0,1,1,0,Cyclopentasiloxane,"Lightweight, conditioning silicone that creates silky-smooth spreadabilty and an enhanced sensorial feel. Also promotes even distribution of other ingredients in a formula.",smooth,,smooth,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,KATE SOMERVILLE,Oil Free Moisturizer,65,4.2,1,0,1,1,0,Butylene Glycol,"Humectant (hydration booster), texture/penetration enhancer, and formulary solvent. May also help decrease rough surface skin and stabilize the formula.",hydrat,,hydrat,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,KATE SOMERVILLE,Oil Free Moisturizer,65,4.2,1,0,1,1,0,Trideceth-6,"An emulsifier, meaning it helps keep unlike ingredients (such as oil and water) from separating in an emulsion.",,,,,,,,,
Moisturizer,KATE SOMERVILLE,Oil Free Moisturizer,65,4.2,1,0,1,1,0,Algae Extract,"The extract of very simple, chlorophyll-containing organisms.",,,,,,,,,
Moisturizer,KATE SOMERVILLE,Oil Free Moisturizer,65,4.2,1,0,1,1,0,Triethanolamine,"Used in cosmetics as a pH balancer. Like all amines, it has the potential for creating nitrosamines.",balance,,balance,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,KATE SOMERVILLE,Oil Free Moisturizer,65,4.2,1,0,1,1,0,Ahnfeltiopsis Concinna Extract,Ahnfeltiopsis concinna extract is a type of red algae with calming and hydrating properties for skin.,"calm,hydrat",,calm,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,KATE SOMERVILLE,Oil Free Moisturizer,65,4.2,1,0,1,1,0,Ahnfeltiopsis Concinna Extract,Ahnfeltiopsis concinna extract is a type of red algae with calming and hydrating properties for skin.,"calm,hydrat",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,KATE SOMERVILLE,Oil Free Moisturizer,65,4.2,1,0,1,1,0,Ethylhexylglycerin,Skin-softening agent with hydration boosting properties. Also plays an important preservative role to help keep cosmetic formulas stable.,"hydrat,soft",sting,hydrat,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,KATE SOMERVILLE,Oil Free Moisturizer,65,4.2,1,0,1,1,0,Ethylhexylglycerin,Skin-softening agent with hydration boosting properties. Also plays an important preservative role to help keep cosmetic formulas stable.,"hydrat,soft",sting,soft,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,KATE SOMERVILLE,Oil Free Moisturizer,65,4.2,1,0,1,1,0,Ethylhexylglycerin,Skin-softening agent with hydration boosting properties. Also plays an important preservative role to help keep cosmetic formulas stable.,"hydrat,soft",sting,sting,bad,0.0,0.0,0.0,0.0,-1.0
Moisturizer,KATE SOMERVILLE,Oil Free Moisturizer,65,4.2,1,0,1,1,0,Phenoxyethanol,Safe preservative known to be well-tolerated by skin; offers wide spectrum protection against unwanted microbials in a formula.,protect,,protect,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,KATE SOMERVILLE,Oil Free Moisturizer,65,4.2,1,0,1,1,0,Adenosine.,"Known for wrinkle-smoothing and skin-soothing benefits. Adenosine is also naturally present in skin, allowing for ideal biocompatibility.","smooth,sooth",,smooth,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,KATE SOMERVILLE,Oil Free Moisturizer,65,4.2,1,0,1,1,0,Adenosine.,"Known for wrinkle-smoothing and skin-soothing benefits. Adenosine is also naturally present in skin, allowing for ideal biocompatibility.","smooth,sooth",,sooth,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Water,"This is the most widely used ingredient in skin care, often appearing first in product ingredient lists. Used as a solvent.",,,,,,,,,
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Cyclopentasiloxane,"Lightweight, conditioning silicone that creates silky-smooth spreadabilty and an enhanced sensorial feel. Also promotes even distribution of other ingredients in a formula.",smooth,,smooth,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Propanediol,Improves ingredient absorption while adding moisturizing properties for skin. Can also be used to support the stability of a formula.,moistur,,moistur,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,barrier,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,soft,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Iron Oxides,"Cosmetic pigments that originate from natural minerals and are considered both synthetic and mineral when refined. Used to tint sunscreens, create complexion-enhancing makeup shades, and help protect skin from visible light.",protect,,protect,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone,"A silicone polymer that offers skin-softening properties and plays a variety of other roles, including formulary texture enhancer and dispersing agent.",soft,,soft,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Glycerin,A naturally occurring substance in skin that helps retain moisture. It is used in skin care products to help defend against dryness.,moistur,,moistur,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Phenoxyethanol,Safe preservative known to be well-tolerated by skin; offers wide spectrum protection against unwanted microbials in a formula.,protect,,protect,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Pyrus Malus (Apple) Fruit Extract,This fruit extract is a rich source of free radical-scavenging antioxidants and has hydrating properties.,"antioxidant,hydrat",,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Pyrus Malus (Apple) Fruit Extract,This fruit extract is a rich source of free radical-scavenging antioxidants and has hydrating properties.,"antioxidant,hydrat",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Sodium Chloride,"Better known as salt, this ingredient is primarily used to thicken skin and hair care formulations. It also functions as a binding agent and sometimes a scrub particle in physical exfoliants.",,,,,,,,,
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Mica,Natural mineral-based ingredient that imparts light-reflective shine for a healthy glow.,heal,,heal,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Dimethicone/PEG-10/15 Crosspolymer,A mixture of the silicone dimethicone with PEG-10 and PEG-15.,,,,,,,,,
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Titanium Dioxide,"A versatile ingredient that serves several functions in cosmetics, this earth mineral is perhaps best known as a sunscreen active that's gentle enough even for skin prone to redness and sensitivity.",,,,,,,,,
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Triethoxycaprylylsilane,Silicone that functions as a binding agent and emulsion stabilizer. Often used to coat mineral sunscreen actives to improve aesthetics; can also help reduce oxidative stress.,,,,,,,,,
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Silica,This mineral ingredient functions as an absorbent and thickening agent in cosmetics and can help enhance the absorption of other ingredients as well.,,,,,,,,,
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Dimethicone/Vinyl Dimethicone Crosspolymer,Silicone powder that’s used to give cosmetics a silky feel and has mild absorption properties. It has been ruled safe as used in cosmetics.,,,,,,,,,
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Chondrus Crispus Extract,,,,,,,,,,
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Tetrasodium EDTA,"This ingredient is one of the salt forms of EDTA, which is short for ethylenediamine tetraacetic acid. EDTA helps stabilize cosmetics formulas, preventing ingredients from binding to trace elements (often minerals) found in water.",,,,,,,,,
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Hydrolyzed Chondrus Crispus Extract,Functions: Skin Conditioning. We have not yet rated this ingredient because we have not had a chance to review the research on it.,,,,,,,,,
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Methylisothiazolinone,Methylisothiazolinone (MI or MIT) is a skin sensitizing compound used as a preservative in cosmetics alongside methylchloroisothiazolinone (MCI).,,sensitiz,sensitiz,bad,0.0,0.0,0.0,0.0,-1.0
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Tin Oxide,Mineral-derived ingredient that is most often used to lend opacity to a formula. Can also function as a bulking agent.,,,,,,,,,
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Sodium Hyaluronate.,"The salt form of hyaluronic acid. Like its sister ingredient, it's considered an excellent moisturizer, helping skin retain water so it looks and feels smoother. It is more bioavailable than hyaluronic acid, meaning it is more readily absorbed by skin.","moistur,smooth",,moistur,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35+ Sunscreen,34,4.4,1,1,1,1,1,Sodium Hyaluronate.,"The salt form of hyaluronic acid. Like its sister ingredient, it's considered an excellent moisturizer, helping skin retain water so it looks and feels smoother. It is more bioavailable than hyaluronic acid, meaning it is more readily absorbed by skin.","moistur,smooth",,smooth,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Water,"This is the most widely used ingredient in skin care, often appearing first in product ingredient lists. Used as a solvent.",,,,,,,,,
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Isopropyl Isostearate,The ester of isopropyl alcohol and isostearic acid. It is used as a skin-conditioning agent and emollient in cosmetics products.,emollient,,emollient,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Butyrospermum Parkii Butter (Butyrospermum Parkii (Shea Butter)),,,,,,,,,,
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Glycerin,A naturally occurring substance in skin that helps retain moisture. It is used in skin care products to help defend against dryness.,moistur,,moistur,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Stearic Acid,"Emollient, emulsifier, cleansing and texture-enhancing ingredient. Protects skin's surface against water loss and helps shore up skin's protective barrier.","barrier,emollient,protect",,barrier,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Stearic Acid,"Emollient, emulsifier, cleansing and texture-enhancing ingredient. Protects skin's surface against water loss and helps shore up skin's protective barrier.","barrier,emollient,protect",,emollient,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Stearic Acid,"Emollient, emulsifier, cleansing and texture-enhancing ingredient. Protects skin's surface against water loss and helps shore up skin's protective barrier.","barrier,emollient,protect",,protect,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Squalane,Prevents moisture loss and restores suppleness to skin. Also strengthens skin’s barrier and provides antioxidant support.,"antioxidant,barrier,moistur,restore,strengthen",,antioxidant,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Squalane,Prevents moisture loss and restores suppleness to skin. Also strengthens skin’s barrier and provides antioxidant support.,"antioxidant,barrier,moistur,restore,strengthen",,barrier,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Squalane,Prevents moisture loss and restores suppleness to skin. Also strengthens skin’s barrier and provides antioxidant support.,"antioxidant,barrier,moistur,restore,strengthen",,moistur,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Squalane,Prevents moisture loss and restores suppleness to skin. Also strengthens skin’s barrier and provides antioxidant support.,"antioxidant,barrier,moistur,restore,strengthen",,restore,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Squalane,Prevents moisture loss and restores suppleness to skin. Also strengthens skin’s barrier and provides antioxidant support.,"antioxidant,barrier,moistur,restore,strengthen",,strengthen,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Butylene Glycol,"Humectant (hydration booster), texture/penetration enhancer, and formulary solvent. May also help decrease rough surface skin and stabilize the formula.",hydrat,,hydrat,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,barrier,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,hydrat,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Dimethicone,"An skin-softening silicone known for its permeable (think breathable) barrier that helps skin retain hydration. It has a uniquely silky, non-greasy feel.","barrier,hydrat,soft",,soft,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Glyceryl Stearate SE,"Emulsifies water and oil; can also be used as a thickener. Derivative of glyceryl stearate that is a self-emulsifying (that's what the ""SE"" stands for).",,,,,,,,,
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Cetearyl Alcohol,Beneficial skin softening ingredient for skin (completely different from damaging/drying forms of alcohol). Also influences the foaming effects of a cleanser.,soft,drying,soft,good,1.0,1.0,1.0,0.0,1.0
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Cetearyl Alcohol,Beneficial skin softening ingredient for skin (completely different from damaging/drying forms of alcohol). Also influences the foaming effects of a cleanser.,soft,drying,drying,bad,-1.0,-1.0,0.0,1.0,-1.0
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Dimethicone Crosspolymer,"Silicone derivative used as thickener, stabilizer, and suspending agent in skin care products. It has been deemed safe as used in cosmetics.",,,,,,,,,
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Ascorbyl Glucoside,"Stable, water-soluble form of vitamin C that brightens dull skin and fades discolorations.","brighten,discolor,fade",,brighten,good,1.0,1.0,1.0,1.0,1.0
Moisturizer,ALGENIST,Overnight Restorative Cream,94,4.4,0,0,0,0,0,Ascorbyl Glucoside,"Stable, water-soluble form of vitamin C that brightens dull skin and fades discolorations.","brighten,discolor,fade",,discolor,good,1.0,1.0,1.0,1.0,1.0
